Boccioni,Umberto,Umberto Boccioni,Yes,erra,Yes,x,"cubism,  colorful, vibrant, messy",1916,,,,,
Bocek,Anna,Anna Bocek,Yes,erra,Yes,x,"portrait, vibrant, figurativism, messy",N/A,,,,,
Böcklin,Arnold,Arnold Böcklin,Yes,erra,Yes,x,"dark, landscape, symbolism, romanticism",1901,,,,,
Bofill,Ricardo,Ricardo Bofill,Yes,erra,Yes,x,"architecture, angular",2022,,,,,
Bogle,Lee,Lee Bogle,Yes,erra,Yes,x,"portrait, fantasy",N/A,,,,,
Boldini,Giovanni,Giovanni Boldini,Yes,erra,Yes,x,"portrait, scene, impressionism",1931,,,,,
Bolland,Brian,Brian Bolland,Yes,erra,Yes,x,comics,N/A,,,,,
Bolles,Enoch,Enoch Bolles,Yes,erra,Yes,x,"portrait, character, scene, art nouveau",1976,,,,,
Boltanski,Christian,Christian Boltanski,Yes,erra,Yes,x,"photography, installation",2021,,,,,
Bomberg,David,David Bomberg,Yes,erra,Yes,x,"cubism, vibrant",1957,,,,,
Bone,Tami,Tami Bone,Yes,erra,Yes,x,"dark, photography, monochromatic",N/A,,,,,
Bonestell,Chesley,Chesley Bonestell,Yes,erra,Yes,x,"sci-fi, space",1986,,,,,
Bonheur,Rosa,Rosa Bonheur,Yes,erra,Yes,x,"animals, scene, realism",1899,,,,,
Bonhomme,Olivier,Olivier Bonhomme,Yes,erra,Yes,x,"surrealism, vibrant, scene, colorful",N/A,,,,,
Bonington,Richard Parkes,Richard Parkes Bonington,Yes,sureai,Yes,x,"romanticism, landscape",1828,,,,,
Bonnard,Pierre,Pierre Bonnard,Yes,sureai,Yes,x,"impressionism,",1947,,,,,
Bontecou,Lee,Lee Bontecou,Yes,sureai,Yes,x,"sculpture, abstract",N/A,,,,,
Booth,Franklin,Franklin Booth,Yes,sureai,Yes,x,"art nouveau, detailed",1948,,,,,
Bordalo,Artur,Artur Bordalo,Yes,sureai,Yes,x,"street art, graffiti, messy",N/A,See also: Bordalo II,,,,
Bordalo II,N/A,Bordalo II,Yes,sureai,Yes,x,"street art, graffiti, messy",N/A,See also: Artur Bordalo,,,,
Borelli da Caluso,Guido,Guido Borelli da Caluso,Yes,sureai,Yes,x,"cityscape, realism",N/A,,,,,
Borgeaud,Marius,Marius Borgeaud,Yes,sureai,Yes,x,"impressionism, scene",1924,,,,,
Borremans,Michael,Michael Borremans,Yes,sureai,Yes,x,"low contrast, surrealism, scene, portrait, still life",N/A,,,,,
Borromini,Francesco,Francesco Borromini,Yes,sureai,Yes,x,"architecture, baroque",1667,,,,,
Bors,Matt,Matt Bors,Yes,sureai,Yes,x,"comics, flat colors, clean",N/A,,,,,
Borsi,Flora,Flora Borsi,Yes,sureai,Yes,x,"photography, surrealism, portrait",N/A,,,,,
Bosch,Hieronymus,Hieronymus Bosch,Yes,sureai,Yes,x,"whimsical, renaissance, detailed",1516,,,,,
Bosma,Sam,Sam Bosma,Yes,sureai,Yes,x,"cartoon, detailed, comics, fantasy, character",N/A,,,,,
Bosschaert,Ambrosius,Ambrosius Bosschaert,Yes,sureai,Yes,x,"still life, baroque, flowers",1621,,,,,
Bosschart,Johfra,Johfra Bosschart,Yes,sureai,Yes,x,"surrealism, symbolism, baroque, renaissance",1998,,,,,
Botero,Fernando,Fernando Botero,Yes,sureai,Yes,x,"figurativism, scene, portrait",N/A,,,,,
Botticelli,Sandro,Sandro Botticelli,Yes,sureai,Yes,x,renaissance,1510,,,,,
Boucher,François,François Boucher,Yes,sureai,Yes,x,"baroque, scene",1770,,,,,
Boudin,Eugène,Eugène Boudin,Yes,sureai,Yes,x,"landscape, impressionism, scene",1898,,,,,
Boughton,George Henry,George Henry Boughton,Yes,sureai,Yes,x,"landscape, scene",1905,,,,,
Bouguereau,William-Adolphe,William-Adolphe Bouguereau,Yes,sureai,Yes,x,"character, realism, portrait",1905,,,,,
Boulet,Susan Seddon,Susan Seddon Boulet,Yes,sureai,Yes,x,"fantasy, magic realism",1997,,,,,
Boulle,Andre-Charles,Andre-Charles Boulle,Yes,sureai,Yes,x,"baroque, romanticism, detailed",1732,,,,,
Bourgeois,Louise,Louise Bourgeois,Yes,sureai,Yes,x,"sculpture, installation",2010,,,,,
Bouvattier,Annick,Annick Bouvattier,Yes,sureai,Yes,x,"portrait, nudity",N/A,,,,,
Bowater,Charlie,Charlie Bowater,Yes,sureai,Yes,x,"fantasy, digital, portrait, character",N/A,,,,,
Bowers,David Michael,David Michael Bowers,Yes,sureai,Yes,x,"surrealism, portrait, scene, magic realism",N/A,,,,,
Boyd,Arthur,Arthur Boyd,Yes,sureai,Yes,x,"impressionism, expressionism",1999,,,,,
Boyle,Eleanor Vere,Eleanor Vere Boyle,Yes,sureai,Yes,x,"detailed, watercolor, whimsical",1916,,,,,
Brack,John,John Brack,Yes,sureai,Yes,x,"realism, scene",1999,,,,,
Bradley,Noah,Noah Bradley,Yes,sureai,Yes,x,"dark, landscape, fantasy",N/A,,,,,
Bramley,Frank,Frank Bramley,Yes,sureai,Yes,x,"impressionism, scene",1915,,,,,
Brancusi,Constantin,Constantin Brancusi,Yes,sureai,Yes,x,"sculpture, abstract, cubism",1957,,,,,
Brandt,Bill,Bill Brandt,Yes,sureai,Yes,x,"photography, monochromatic, scene",1983,,,,,
Braque,Georges,Georges Braque,Yes,sureai,Yes,x,"angular, fauvism",1963,,,,,
Brassaï,N/A,Brassaï,Yes,sureai,Yes,x,"photography, monochromatic",1984,,,,,
Bratby,John,John Bratby,Yes,sureai,Yes,x,"high contrast, expressionism, realism",1992,,,,,
Brauer,Bill,Bill Brauer,Yes,sureai,Yes,x,"figurativism, scene, character",2019,,,,,
Brauner,Victor,Victor Brauner,Yes,sureai,Yes,x,"whimsical, abstract, surrealism",1966,,,,,
Brayne,David,David Brayne,Yes,sureai,Yes,x,"low contrast, whimsical, scene",N/A,,,,,
Brendekilde,Hans Andersen,Hans Andersen Brendekilde,Yes,sureai,Yes,x,"scene, landscape, luminism, impressionism",1942,,,,,
Breslauer,Marianne,Marianne Breslauer,Yes,sureai,Yes,x,"photography, monochromatic",2001,,,,,
Breton,Jules,Jules Breton,Yes,sureai,Yes,x,"realism, landscape, scene",1906,,,,,
Breuer,Marcel,Marcel Breuer,Yes,sureai,Yes,x,"bauhaus, architecture",1981,,,,,
Briclot,Aleksi,Aleksi Briclot,Yes,sureai,Yes,x,"fantasy, dark, digital",N/A,,,,,
Bridgman,Frederick Arthur,Frederick Arthur Bridgman,Yes,sureai,Yes,x,"scene, portrait",1928,,,,,
Briggs,Austin,Austin Briggs,Yes,sureai,Yes,x,"cartoon, detailed, scene, impressionism",1973,,,,,
Briggs,Raymond,Raymond Briggs,Yes,sureai,Yes,x,"cartoon, whimsical",N/A,,,,,
Brigman,Anne,Anne Brigman,Yes,sureai,Yes,x,"photography, monochromatic, dark, nudity",1950,,,,,
Briscoe,Mark,Mark Briscoe,Yes,sureai,Yes,x,"impressionism, detailed, expressionism",1985,,,,,
Britto,Romero,Romero Britto,Yes,sureai,Yes,x,"colorful, vibrant, high contrast, stained glass",N/A,,,,,
Brohm,Joachim,Joachim Brohm,Yes,sureai,Yes,x,"photography, landscape, streetscape, realism",N/A,,,,,
Brom,Gerald,Gerald Brom,Yes,sureai,Yes,x,"dark, fantasy",N/A,,,,,
Bronzino,N/A,Bronzino,Yes,sureai,Yes,x,"renaissance, portrait, scene",1572,,,,,
Brood,Herman,Herman Brood,Yes,sureai,Yes,x,"pop art, vibrant",2001,,,,,
Brooks,Mark,Mark Brooks,Yes,sureai,Yes,x,"comics, detailed, fantasy, sci-fi",N/A,,,,,
Brooks,Romaine,Romaine Brooks,Yes,sureai,Yes,x,"low contrast, symbolism, portrait",1970,,,,,
Brooks,Troy,Troy Brooks,Yes,sureai,Yes,x,"surrealism, portrait, vibrant, pink",N/A,,,,,
Brosh,Allie,Allie Brosh,Yes,sureai,Yes,x,"comics, high contrast, flat colors, pink",N/A,,,,,
Brown,Cecily,Cecily Brown,Yes,sureai,Yes,x,"abstract, figurativism, messy",N/A,,,,,
Brown,Ford Madox,Ford Madox Brown,Yes,sureai,Yes,x,"realism, romanticism, scene, portrait",1893,,,,,
Brown,Lucy Madox,Lucy Madox Brown,Yes,sureai,Yes,x,"realism, romanticism, scene, portrait",1894,,,,,
Brown,Patrick,Patrick Brown,Yes,sureai,Yes,x,"fantasy, comics, detailed",N/A,,,,,
Browning,Rob,Rob Browning,No,sureai,Yes,x,"surrealism, scene, high contrast",N/A,,,,,
Brubaker,Ed,Ed Brubaker,Yes,sureai,Yes,x,"comics, high contrast",N/A,,,,,
Bruegel the Elder,Pieter,Pieter Bruegel the Elder,Yes,sureai,Yes,x,"renaissance, landscape, scene",1569,,,,,
Brueghel the Elder,Jan,Jan Brueghel the Elder,Yes,sureai,Yes,x,"renaissance, landscape, scene",1625,,,,,
Brueghel the Younger,Pieter,Pieter Brueghel the Younger,Yes,sureai,Yes,x,"renaissance, landscape, scene",1638,,,,,
Brunelleschi,Filippo,Filippo Brunelleschi,Yes,sureai,Yes,x,"renaissance, architecture,",1446,,,,,
Bruno,Nicolas,Nicolas Bruno,Yes,sureai,Yes,x,"photography, surrealism",N/A,,,,,
Buchet,Gustave,Gustave Buchet,No,sureai,Yes,x,"cubism, abstract, dark",1963,,,,,
Buchet,Philippe,Philippe Buchet,No,sureai,No,x,comics,N/A,,,,,
Buchholz,Quint,Quint Buchholz,Yes,sureai,Yes,x,"low contrast, scene, cloudscape",N/A,,,,,
Buckman,Zoe,Zoe Buckman,Yes,sureai,Yes,x,"installation, fashion",N/A,,,,,
Buffet,Bernard,Bernard Buffet,Yes,sureai,Yes,x,"expressionism, high contrast",1999,,,,,
Bujnowski,Leszek,Leszek Bujnowski,Yes,sureai,Yes,x,"surrealism, photography, dark",N/A,,,,,
Bullough,James,James Bullough,Yes,sureai,Yes,x,"portrait, street art, realism",N/A,,,,,
Bunny,Rupert,Rupert Bunny,Yes,sureai,Yes,x,"landscape, scene",1947,,,,,
Bunt,Gary,Gary Bunt,Yes,sureai,Yes,x,"low contrast, landscape, scene, storybook realism",N/A,,,,,
Burch,Laurel,Laurel Burch,Yes,sureai,Yes,x,"vibrant, high contrast",N/A,,,,,
Burchfield,Charles E.,Charles E. Burchfield,Yes,sureai,Yes,x,"watercolor, high contrast",1967,,,,,
Burdeny,David,David Burdeny,Yes,sureai,Yes,x,"photography, high contrast",N/A,,,,,
Burdisio,Alejandro,Alejandro Burdisio,Yes,sureai,Yes,x,"digital, landscape, fantasy, sci-fi, dark",N/A,,,,,
Buren,Daniel,Daniel Buren,Yes,sureai,Yes,x,"high contrast, vibrant, installation, sculpture",N/A,,,,,
Burgerman,Jon,Jon Burgerman,Yes,sureai,Yes,x,"pop art, colorful, vibrant",N/A,,,,,
Burgert,Jonas,Jonas Burgert,No,sureai,No,x,"surrealism, figurativism, symbolism, expressionism",N/A,,,,,
Burlet,Richard,Richard Burlet,Yes,sureai,Yes,x,"art nouveau, impressionism, fantasy, dark",N/A,,,,,
Burliuk,David,David Burliuk,Yes,sureai,Yes,x,"cubism, fauvism",1967,,,,,
Burne-Jones,Edward,Edward Burne-Jones,Yes,sureai,Yes,x,"renaissance, romanticism,",1898,,,,,
Burns,Charles,Charles Burns,Yes,sureai,Yes,x,"cartoon, high contrast, dark",N/A,,,,,
Burns,Jim,Jim Burns,Yes,sureai,Yes,x,"sci-fi, scene, character",N/A,,,,,
Burri,Alberto,Alberto Burri,Yes,sureai,Yes,x,"sculpture, abstract, cubism",1995,,,,,
Burri,Rene,Rene Burri,Yes,sureai,Yes,x,"photography, monochromatic",2014,,,,,
Burrington,Stasia,Stasia Burrington,Yes,sureai,Yes,x,"portrait, whimsical, watercolor",N/A,,,,,
Burroughs,William S.,William S. Burroughs,Yes,sureai,Yes,x,"abstract, monochromatic, photography, personality",1997,,,,,
Burton,Tim,Tim Burton,Yes,sureai,Yes,x,"dark, high contrast, cartoon",N/A,,,,,
Buscema,John,John Buscema,Yes,sureai,Yes,x,"comics, character",2002,,,,,
Bussière,Gaston,Gaston Bussière,Yes,sureai,Yes,x,"symbolism, impressionism, detailed",1928,,,,,
Butcher,Kaethe,Kaethe Butcher,Yes,sureai,Yes,x,"high contrast, messy, portrait",N/A,,,,,
Butto,Saturno,Saturno Butto,Yes,sureai,Yes,x,"surrealism, portrait, figurativism",N/A,,,,,
Byam Shaw,N/A,Byam Shaw,Yes,sureai,Yes,x,"romanticism, scene",1919,,,,,
Byars,James Lee,James Lee Byars,Yes,sureai,Yes,x,"installation, sculpture",1997,,,,,
Byerley,Bob,Bob Byerley,Yes,sureai,Yes,x,"detailed, whimsical, scene",N/A,,,,,
Cabanel,Alexandre,Alexandre Cabanel,Yes,sureai,Yes,x,"landscape, romanticism",1889,,,,,
Cadmus,Paul,Paul Cadmus,Yes,sureai,Yes,x,"nudity, scene, portrait, realism",1999,,,,,
Caesar,Ray,Ray Caesar,Yes,sureai,Yes,x,"whimsical, scene, character, dark",N/A,,,,,
Caffery,Debbie Fleming,Debbie Fleming Caffery,Yes,sureai,Yes,x,"photography, monochromatic, dark",N/A,,,,,
Cahun,Claude,Claude Cahun,Yes,sureai,Yes,x,"monochromatic, high contrast",1954,,,,,
Cai,Zhichao,Zhichao Cai,No,sureai,No,x,"fantasy, digital",N/A,,,,,
Caillebotte,Gustave,Gustave Caillebotte,Yes,sureai,Yes,x,"impressionism, scene, landscape",1894,,,,,
Calame,Alexandre,Alexandre Calame,Yes,sureai,Yes,x,"landscape, romanticism",1864,,,,,
Calatrava,Santiago,Santiago Calatrava,Yes,sureai,Yes,x,"architecture, angular",N/A,,,,,
Caldecott,Randolph,Randolph Caldecott,Yes,sureai,Yes,x,"children's illustration, scene, detailed",1886,,,,,
Caldwell,Clyde,Clyde Caldwell,Yes,sureai,Yes,x,"fantasy, sci-fi",N/A,,,,,
Callaghan,George,George Callaghan,Yes,sureai,Yes,x,"whimsical, landscape, scene",N/A,,,,,
Callahan,Harry,Harry Callahan,Yes,sureai,Yes,x,"photography, monochromatic",N/A,,,,,
Callebaut,Vincent,Vincent Callebaut,Yes,sureai,Yes,x,"architecture, sci-fi, 3D",N/A,,,,,
Calleri,Fred,Fred Calleri,Yes,sureai,Yes,x,"whimsical, scene, portrait, vibrant",N/A,,,,,
Callis,Jo Ann,Jo Ann Callis,Yes,sureai,Yes,x,"photography, scene, still life",N/A,,,,,
Camoin,Charles,Charles Camoin,Yes,erra,Yes,x,"fauvism, colorful, landscape, portrait",1965,,,,,
Campau,Mike,Mike Campau,Yes,erra,Yes,x,"photography, digital, 3D",N/A,,,,,
Campbell,Eddie,Eddie Campbell,Yes,erra,Yes,x,"comics, cartoon",N/A,,,,,
Campbell,J. Scott,J. Scott Campbell,Yes,erra,Yes,x,"comics, character",N/A,,,,,
Campin,Robert,Robert Campin,Yes,erra,Yes,x,"renaissance, character, scene",1444,,,,,
Campion,Pascale,Pascale Campion,Yes,erra,Yes,x,"scene, character, high contrast",N/A,,,,,
Canaletto,N/A,N/A Canaletto,Yes,erra,Yes,x,landscape,1768,,,,,
Canete,Eric,Eric Canete,Yes,erra,Yes,x,"fantasy, character, messy",N/A,,,,,
Canova,Antonio,Antonio Canova,Yes,erra,Yes,x,"sculpture, renaissance",1822,,,,,
Capek,Josef,Josef Capek,No,erra,Yes,x,"cubism, expressionism, portrait, fauvism",1945,,,,,
Capp,Al,Al Capp,Yes,erra,Yes,x,"comics, cartoon",1979,,,,,
Cappiello,Leonetto,Leonetto Cappiello,Yes,erra,Yes,x,"graphic design, vibrant, high contrast",1942,,,,,
Caravaggio,N/A,N/A Caravaggio,Yes,erra,Yes,x,"dark, renaissance, baroque",1610,,,,,
Carle,Eric,Eric Carle,Yes,erra,Yes,x,"children's illustration, colorful",2021,,,,,
Carlsen,Emil,Emil Carlsen,Yes,erra,Yes,x,"impressionism, still life, seascape, landscape",1932,,,,,
Carlson,Larry,Larry Carlson,Yes,erra,Yes,x,"psychedelic, surrealism, digital, vibrant, colorful",N/A,,,,,
Carman,Bill,Bill Carman,Yes,erra,Yes,x,"fantasy, pop art, surrealism",N/A,,,,,
Carmichael,Franklin,Franklin Carmichael,Yes,erra,Yes,x,"watercolor, landscape",1945,,,,,
Carnwath,Squeak,Squeak Carnwath,Yes,erra,Yes,x,"abstract, collage",N/A,,,,,
Carpeaux,Jean-Baptiste,Jean-Baptiste Carpeaux,Yes,erra,Yes,x,"romanticism, sculpture, portrait",1875,,,,,
Carr,Emily,Emily Carr,Yes,erra,Yes,x,"expressionism, landscape",1945,,,,,
Carracci,Annibale,Annibale Carracci,Yes,erra,Yes,x,"renaissance, baroque",1609,,,,,
Carriera,Rosalba,Rosalba Carriera,Yes,erra,Yes,x,"baroque, portrait",1757,,,,,
Carrington,Dora,Dora Carrington,Yes,erra,Yes,x,"landscape, surrealism",1932,,,,,
Carrington,Leonora,Leonora Carrington,Yes,erra,Yes,x,"surrealism, dark, scene",2011,,,,,
Carson,Michael,Michael Carson,Yes,erra,Yes,x,"realism, impressionism, figurativism, portrait, character",N/A,,,,,
Cartier-Bresson,Henri,Henri Cartier-Bresson,Yes,erra,Yes,x,"photography, monochromatic",2004,,,,,
Carus,Carl Gustav,Carl Gustav Carus,Yes,erra,Yes,x,"dark, romanticism, landscape",1869,,,,,
Caruso,Santiago,Santiago Caruso,Yes,erra,Yes,x,"dark, horror, surrealism",N/A,,,,,
Casas,Ramon,Ramon Casas,Yes,erra,Yes,x,"impressionism, scene",1932,,,,,
Casorati,Felice,Felice Casorati,Yes,erra,Yes,x,"portrait, still life, impressionism, expressionism",1963,,,,,
Cassaday,John,John Cassaday,Yes,erra,Yes,x,"comics, detailed",N/A,,,,,
Cassatt,Mary,Mary Cassatt,Yes,erra,Yes,x,"impressionism, character, scene",1926,,,,,
Casson,A. J.,A. J. Casson,Yes,erra,Yes,x,"watercolor, landscape, clean",1992,,,,,
Catalano,Bruno,Bruno Catalano,Yes,erra,Yes,x,sculpture,N/A,,,,,
Catesby,Mark,Mark Catesby,Yes,erra,Yes,x,"nature, animals, romanticism",1749,,,,,
Catherall,Paul,Paul Catherall,Yes,erra,Yes,x,"flat colors, architecture, graphic design",N/A,,,,,
Catlett,Elizabeth,Elizabeth Catlett,Yes,erra,Yes,x,"melanin, figurativism",2012,,,,,
Catlin,George,George Catlin,Yes,erra,Yes,x,portrait,1872,,,,,
Cattelan,Maurizio,Maurizio Cattelan,Yes,erra,Yes,x,"installation, sculpture",N/A,,,,,
Caulfield,Patrick,Patrick Caulfield,Yes,erra,Yes,x,"colorful, vibrant, high contrast",2005,,,,,
Cavanaugh,Robby,Robby Cavanaugh,No,erra,No,x,"photography, portrait, scene, character",N/A,,,,,
Ceccoli,Nicoletta,Nicoletta Ceccoli,Yes,erra,Yes,x,"surrealism, whimsical, portrait",N/A,,,,,
Cecile,Agnes,Agnes Cecile,Yes,erra,Yes,x,"portrait, watercolor",N/A,,,,,
Celmins,Vija,Vija Celmins,Yes,erra,Yes,x,"seascape, monochromatic, photorealism",N/A,,,,,
Cézanne,Paul,Paul Cézanne,Yes,erra,Yes,x,"impressionism, cubism, romanticism",1906,,,,,
Chabas,Paul,Paul Chabas,Yes,erra,Yes,x,"figurativism, impressionism, portrait, scene",1937,,,,,
Chagall,Marc,Marc Chagall,Yes,erra,Yes,x,"fauvism, impressionism, surrealism",1985,,,,,
Chamberlain,John,John Chamberlain,Yes,erra,Yes,x,"sculpture, abstract, expressionism",2011,,,,,
Chambers,Tom,Tom Chambers,Yes,erra,Yes,x,"landscape, scene, photography, surrealism",N/A,There's a dead (1869) English painter also by this name,,,,
Chassériau,Théodore,Théodore Chassériau,Yes,erra,Yes,x,"scene, romanticism",1856,,,,,
Chast,Roz,Roz Chast,Yes,erra,Yes,x,"cartoon, detailed",N/A,,,,,
Chausheva,Katia,Katia Chausheva,Yes,erra,Yes,x,"dark, portrait, photography",N/A,,,,,
Chaykin,Howard,Howard Chaykin,Yes,erra,Yes,x,comics,N/A,,,,,
Cheng,Hsiao-Ron,Hsiao-Ron Cheng,Yes,erra,Yes,x,"portrait, digital, pop art, pink",N/A,,,,,
Cheng,Yanjun,Yanjun Cheng,No,erra,Yes,x,"portrait, digital",N/A,,,,,
Cheval,Michael,Michael Cheval,Yes,erra,Yes,x,"surrealism, scene, character",N/A,Mispelling of Alexander Fedosov,,,,
Chevrier,Sandra,Sandra Chevrier,Yes,erra,Yes,x,"portrait, comics",N/A,,,,,
Chicago,Judy,Judy Chicago,Yes,erra,Yes,x,"abstract, vibrant, psychedelic",N/A,,,,,
Chihuly,Dale,Dale Chihuly,Yes,erra,Yes,x,"abstract, sculpture, vibrant",N/A,,,,,
Childish,Billy,Billy Childish,Yes,erra,Yes,x,"figurativism, landscape,scene",N/A,,,,,
Childs,Casey,Casey Childs,Yes,erra,Yes,x,"portrait, low contrast",N/A,,,,,
Chipperfield,David,David Chipperfield,Yes,erra,Yes,x,"architecture, brutalism, photography, angular",N/A,,,,,
Cho,Frank,Frank Cho,Yes,erra,Yes,x,"comics, detailed, nudity",N/A,,,,,
Cho,Michael,Michael Cho,Yes,erra,No,x,"cartoon, comics",N/A,,,,,
Choe,David,David Choe,Yes,erra,Yes,x,"figurativism, street art, messy",N/A,,,,,
Christakis,George,George Christakis,Yes,erra,Yes,x,"photography, magic realism",N/A,,,,,
Christensen,James C.,James C. Christensen,Yes,erra,Yes,x,"detailed, whimsical, fantasy",2017,,,,,
Church,Frederic Edwin,Frederic Edwin Church,Yes,erra,Yes,x,"landscape, luminism, impressionism",1900,,,,,
Ciurlionis,Mikalojus Konstantinas,Mikalojus Konstantinas Ciurlionis,Yes,erra,Yes,x,"dark, symbolism, art nouveau",1911,Also Mikalojus Konstantinas Čiurlionis,,,,
Claesz,Pieter,Pieter Claesz,Unsure,erra,Yes,x,"baroque, still life, dark",1661,,,,,
Clairin,Georges,Georges Clairin,Yes,erra,Yes,x,"romanticism, character",1919,,,,,
Clampett,Bob,Bob Clampett,Yes,erra,Yes,x,cartoon,1984,,,,,
Claremont,Chris,Chris Claremont,Yes,erra,Yes,x,"comics, dark",N/A,,,,,
Clark,Alson Skinner,Alson Skinner Clark,Yes,erra,Yes,x,"landscape, impressionism",1949,,,,,
Clark,Amanda,Amanda Clark,Yes,erra,Yes,x,"fantasy, landscape, character, watercolor",N/A,,,,,
Clark,Lygia,Lygia Clark,Yes,erra,Yes,x,"abstract, angular, expressionism",1988,,,,,
Clarke,Harry,Harry Clarke,Yes,erra,Yes,x,"stained glass, high contrast",1931,,,,,
Claudel,Camille,Camille Claudel,No,erra,Yes,x,"sculpture, figurativism",1943,,,,,
Claus,Emile,Emile Claus,Yes,erra,Yes,x,"luminism, landscape, impressionism, scene",1924,,,,,
Clausen,George,George Clausen,Yes,erra,Yes,x,"watercolor, landscape, scene",1944,,,,,
Clemente,Francesco,Francesco Clemente,Yes,erra,Yes,x,"figurativism, portrait",N/A,,,,,
Clergue,Lucien,Lucien Clergue,Yes,erra,Yes,x,"photography, nudity",2014,,,,,
Close,Chuck,Chuck Close,Yes,erra,Yes,x,"angular, portrait, abstract",2021,,,,,
Cocteau,Jean,Jean Cocteau,Yes,sureai,,,"surrealism, romanticism, symbolism",1963,,,,,
Coffin,Clifford,Clifford Coffin,Yes,sureai,,,"fashion, portrait, photography",1972,,,,,
Colbert,Gregory,Gregory Colbert,Yes,sureai,,,"wildlife, photography, monochromatic",N/A,,,,,
Cole,Thomas,Thomas Cole,Yes,sureai,Yes,x,"landscape, romanticism, luminism",1848,,,,,
Coley,Nathan,Nathan Coley,Yes,sureai,Yes,x,"installation, photography, light",N/A,,,,,
Collier,John,John Collier,Yes,sureai,Yes,x,"romanticism, scene",1934,,,,,
Collins,Ray,Ray Collins,Yes,sureai,Yes,x,"landscape, seascape, photography",1965,,,,,
Collishaw,Mat,Mat Collishaw,Yes,sureai,No,x,"dark, high contrast,",N/A,,,,,
Colville,Alex,Alex Colville,Yes,sureai,Yes,x,"magic realism, realism",2013,,,,,
Condo,George,George Condo,Yes,sureai,Yes,x,"cubism, surrealism, abstract",N/A,,,,,
Conklin,Beth,Beth Conklin,Yes,sureai,Yes,x,"photography, surrealism, portrait",N/A,,,,,
Conrad,Tony,Tony Conrad,Yes,sureai,No,x,"photography, abstract, installation",2016,,,,,
Constable,John,John Constable,Yes,sureai,Yes,x,"landscape, romanticism, dark",1837,,,,,
Cooke,Darwyn,Darwyn Cooke,Yes,sureai,Yes,x,"comics, cartoon, vibrant, clean",2016,,,,,
Cooper,Colin Campbell,Colin Campbell Cooper,Yes,sureai,Yes,x,"impressionism, architecture",1937,,,,,
Corben,Richard,Richard Corben,Yes,sureai,Yes,x,"sci-fi, horror, comics, realism",2020,,,,,
Corcos,Vittorio Matteo,Vittorio Matteo Corcos,Yes,sureai,Yes,x,"portrait, realism, scene",1933,,,,,
Cordal,Isaac,Isaac Cordal,Yes,sureai,Yes,x,"sculpture, photography",N/A,,,,,
Corfield,Paul,Paul Corfield,Yes,sureai,Yes,x,"vibrant, landscape, cartoon",N/A,,,,,
Corinth,Lovis,Lovis Corinth,Yes,sureai,Yes,x,"impressionism, expressionism",1925,,,,,
Cormon,Fernand,Fernand Cormon,Yes,sureai,Yes,x,"realism, scene",1924,,,,,
Cornell,Joseph,Joseph Cornell,Yes,sureai,Yes,x,"collage, photography",1972,,,,,
Cornish,Norman,Norman Cornish,Yes,sureai,Yes,x,"scene, portrait",2014,,,,,
Cornwell,Dean,Dean Cornwell,Yes,sureai,Yes,x,"realism, messy, scene, watercolor",1960,,,,,
Corot,Camille,Camille Corot,Yes,sureai,Yes,x,"romanticism, landscape, portrait",1875,,,,,
Costras,Dorina,Dorina Costras,Yes,sureai,Yes,x,"surrealism, figurativism, character",N/A,,,,,
Coulson,Peter,Peter Coulson,Yes,sureai,Yes,x,"photography, monochromatic, portrait, nudity",N/A,,,,,
Courbet,Gustave,Gustave Courbet,Yes,sureai,Yes,x,"realism, romanticism, portrait, scene",1877,,,,,
Coverly,Dave,Dave Coverly,Yes,sureai,,,"cartoon, detailed",N/A,,,,,
